::1 - - [18/Dec/2021:15:23:30 +0000] "POST /api/users HTTP/1.1" 200 66 "-" "PostmanRuntime/7.28.4"
::1 - - [18/Dec/2021:15:25:20 +0000] "POST /api/users HTTP/1.1" 400 57 "-" "PostmanRuntime/7.28.4"
::1 - - [18/Dec/2021:15:25:40 +0000] "POST /api/users HTTP/1.1" 409 54 "-" "PostmanRuntime/7.28.4"
::1 - - [18/Dec/2021:15:26:06 +0000] "POST /api/users HTTP/1.1" 200 66 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:11:34:13 +0000] "POST /api/users HTTP/1.1" 500 10 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:24:36 +0000] "POST /api/users/register HTTP/1.1" 400 41 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:25:58 +0000] "POST /api/users/register HTTP/1.1" 409 54 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:27:54 +0000] "POST /api/users/register HTTP/1.1" 200 67 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:34:07 +0000] "POST /api/users/register HTTP/1.1" 200 66 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:34:20 +0000] "POST /api/users/register HTTP/1.1" 409 54 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:39:52 +0000] "POST /api/users/register HTTP/1.1" 400 38 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:40:03 +0000] "POST /api/users/register HTTP/1.1" 400 38 "-" "PostmanRuntime/7.28.4"
::1 - - [19/Dec/2021:13:40:09 +0000] "POST /api/users/register HTTP/1.1" 200 66 "-" "PostmanRuntime/7.28.4"
::ffff:127.0.0.1 - - [21/Dec/2021:21:09:46 +0000] "GET /client/src/pages/sign-up/sign-up.html HTTP/1.1" 404 176 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /src/pages/sign-up/sign-up.html HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /styles/styles.css HTTP/1.1" 200 1219 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /src/pages/sign-up/sign-up.js HTTP/1.1" 200 597 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /src/pages/sign-up/form-section.js HTTP/1.1" 200 1994 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /src/pages/sign-up/main-section.js HTTP/1.1" 200 118 "http://127.0.0.1:3000/src/pages/sign-up/sign-up.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /src/data-access/api-calls/calls.js HTTP/1.1" 200 1566 "http://127.0.0.1:3000/src/pages/sign-up/form-section.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
::ffff:127.0.0.1 - - [21/Dec/2021:21:10:10 +0000] "GET /src/data-access/state/state.js HTTP/1.1" 200 71 "http://127.0.0.1:3000/src/data-access/api-calls/calls.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36"
